file,line,type,commit,author,date,time,timezone,datetime,depth,length
static\global.js,39,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,18
static\global.js,40,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,27
static\global.js,41,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,0
static\global.js,42,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,72
static\global.js,43,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,36
static\global.js,44,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,6
static\global.js,45,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,0
static\global.js,46,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,35
static\global.js,47,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,44
static\global.js,48,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,6
static\global.js,49,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,0
static\global.js,50,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,19
static\global.js,51,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,2
src\app.html,1,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,13
src\app.html,2,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,14
src\app.html,3,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,4
src\app.html,4,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,19
src\app.html,5,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,22
src\app.html,6,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,55
src\app.html,7,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,59
src\app.html,8,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,64
src\app.html,9,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,51
src\app.html,10,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,14
src\app.html,11,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,5
src\app.html,12,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,40
src\app.html,13,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,51
src\app.html,14,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,5
src\app.html,15,html,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,5
src\routes\+page.svelte,1,svelte,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,18
src\routes\+page.svelte,2,svelte,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,0
src\routes\+page.svelte,3,svelte,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,241
src\routes\+page.svelte,4,svelte,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,0
src\routes\+page.svelte,5,svelte,6d18c934,KaikyBraga,2025-03-20,13:00:30,-03:00,2025-03-20T13:00:30-03:00,0,67
src\routes\+layout.svelte,1,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,6
src\routes\+layout.svelte,2,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,32
src\routes\+layout.svelte,3,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,33
src\routes\+layout.svelte,4,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,0
src\routes\+layout.svelte,5,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,11
src\routes\+layout.svelte,6,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,2,26
src\routes\+layout.svelte,7,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,2,38
src\routes\+layout.svelte,8,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,2,36
src\routes\+layout.svelte,9,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,2,34
src\routes\+layout.svelte,10,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,2,52
src\routes\+layout.svelte,11,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,0
src\routes\+layout.svelte,12,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,0
src\routes\+layout.svelte,13,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,0
src\routes\+layout.svelte,14,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,47
src\routes\+layout.svelte,15,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,0
src\routes\+layout.svelte,16,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,57
src\routes\+layout.svelte,17,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,47
src\routes\+layout.svelte,18,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,54
src\routes\+layout.svelte,19,js,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,0
src\routes\+layout.svelte,20,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,7
src\routes\+layout.svelte,21,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,0
src\routes\+layout.svelte,22,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,3
src\routes\+layout.svelte,23,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,1,16
src\routes\+layout.svelte,24,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,2,0
src\routes\+layout.svelte,25,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,4,56
src\routes\+layout.svelte,26,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,4,38
src\routes\+layout.svelte,27,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,4,55
src\routes\+layout.svelte,28,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,2,0
src\routes\+layout.svelte,29,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,4,7
src\routes\+layout.svelte,30,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,2,2
src\routes\+layout.svelte,31,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,1,5
src\routes\+layout.svelte,32,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,4
src\routes\+layout.svelte,33,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,0
src\routes\+layout.svelte,34,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,26
src\routes\+layout.svelte,35,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,2,4
src\routes\+layout.svelte,36,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,2,33
src\routes\+layout.svelte,37,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,4,45
src\routes\+layout.svelte,38,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,4,36
src\routes\+layout.svelte,39,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,4,34
src\routes\+layout.svelte,40,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,2,7
src\routes\+layout.svelte,41,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,6
src\routes\+layout.svelte,42,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,0
src\routes\+layout.svelte,43,svelte,6282f6d3,KaikyBraga,2025-03-27,12:42:52,-03:00,2025-03-27T12:42:52-03:00,0,6
src\routes\projects\+page.svelte,1,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,6
src\routes\projects\+page.svelte,2,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,40
src\routes\projects\+page.svelte,3,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,40
src\routes\projects\+page.svelte,4,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,32
src\routes\projects\+page.svelte,5,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,23
src\routes\projects\+page.svelte,6,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,7,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,0
src\routes\projects\+page.svelte,8,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,13
src\routes\projects\+page.svelte,9,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,0
src\routes\projects\+page.svelte,10,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,48
src\routes\projects\+page.svelte,11,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,59
src\routes\projects\+page.svelte,12,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,42
src\routes\projects\+page.svelte,13,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,1
src\routes\projects\+page.svelte,14,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,15,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,54
src\routes\projects\+page.svelte,16,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,17
src\routes\projects\+page.svelte,17,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,5,35
src\routes\projects\+page.svelte,18,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,0
src\routes\projects\+page.svelte,19,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,20,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,10
src\routes\projects\+page.svelte,21,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,1
src\routes\projects\+page.svelte,22,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,23,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,0
src\routes\projects\+page.svelte,24,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,67
src\routes\projects\+page.svelte,25,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,50
src\routes\projects\+page.svelte,26,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,40
src\routes\projects\+page.svelte,27,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,4
src\routes\projects\+page.svelte,28,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,29,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,10
src\routes\projects\+page.svelte,30,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,31,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,2
src\routes\projects\+page.svelte,32,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,51
src\routes\projects\+page.svelte,33,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,11
src\routes\projects\+page.svelte,34,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,0
src\routes\projects\+page.svelte,35,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,64
src\routes\projects\+page.svelte,36,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,72
src\routes\projects\+page.svelte,37,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,38,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,61
src\routes\projects\+page.svelte,39,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,43
src\routes\projects\+page.svelte,40,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,5,35
src\routes\projects\+page.svelte,41,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,1
src\routes\projects\+page.svelte,42,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,0
src\routes\projects\+page.svelte,43,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,44,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,25
src\routes\projects\+page.svelte,45,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,46,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,15
src\routes\projects\+page.svelte,47,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,81
src\routes\projects\+page.svelte,48,js,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,49,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,7
src\routes\projects\+page.svelte,50,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,51,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,52,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,11
src\routes\projects\+page.svelte,53,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,1,24
src\routes\projects\+page.svelte,54,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,55,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,12
src\routes\projects\+page.svelte,56,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,57,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,58,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,59,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,17
src\routes\projects\+page.svelte,60,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,61,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,59
src\routes\projects\+page.svelte,62,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,63,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,105
src\routes\projects\+page.svelte,64,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,65,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,0
src\routes\projects\+page.svelte,66,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,41
src\routes\projects\+page.svelte,67,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,20
src\routes\projects\+page.svelte,68,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,2,25
src\routes\projects\+page.svelte,69,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,4,17
src\routes\projects\+page.svelte,70,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,12
src\routes\projects\+page.svelte,71,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,4,16
src\routes\projects\+page.svelte,72,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,4,26
src\routes\projects\+page.svelte,73,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,4,1
src\routes\projects\+page.svelte,74,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,6,13
src\routes\projects\+page.svelte,75,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,4,2
src\routes\projects\+page.svelte,76,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,3,12
src\routes\projects\+page.svelte,77,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,2,5
src\routes\projects\+page.svelte,78,svelte,9d924d1d,KaikyBraga,2025-04-03,12:58:03,-03:00,2025-04-03T12:58:03-03:00,0,4
src\routes\contact\+page.svelte,1,svelte,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,0,70
src\routes\contact\+page.svelte,2,svelte,5d2bbddb,KaikyBraga,2025-03-20,12:53:37,-03:00,2025-03-20T12:53:37-03:00,1,35
